founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
73482,33,Male,4,Finance,6490.0,,High,Average,1,Yes,51,Associate Degree,Married,3.0,Entry,Medium,40.0,No,No,No,Excellent,Low,Stayed
13418,50,Male,39,Healthcare,8359.0,Poor,Medium,Average,2,No,37,Associate Degree,Divorced,5.0,Mid,Large,72.0,No,No,No,Poor,Medium,Stayed
32144,25,Female,10,Education,4574.0,,,Average,0,Yes,16,Bachelor’s Degree,Married,,Senior,Medium,,Yes,No,No,Fair,Very High,Stayed
61757,22,Female,7,Technology,10538.0,Good,High,Average,0,Yes,68,High School,Single,2.0,Senior,Small,46.0,No,No,No,Fair,High,Stayed
31964,20,Female,6,Healthcare,9620.0,Good,Medium,Below Average,1,Yes,99,Bachelor’s Degree,Married,3.0,Senior,Medium,8.0,No,No,No,Good,Medium,Left
988,27,Male,12,Technology,8688.0,Good,Medium,Average,0,Yes,76,Bachelor’s Degree,Married,2.0,Mid,Medium,36.0,No,No,No,Poor,Medium,Left
47972,30,Female,10,Education,4943.0,Good,High,Average,1,No,64,Master’s Degree,Single,1.0,Mid,Small,50.0,No,No,No,Poor,Low,Left
66236,35,Female,24,Technology,9147.0,Good,Low,Average,1,No,50,Bachelor’s Degree,Married,4.0,Senior,Medium,76.0,No,No,No,Good,High,Stayed
5130,19,Male,11,Education,4037.0,Fair,Very High,Average,0,No,3,High School,Married,0.0,Entry,Large,47.0,No,No,Yes,Fair,High,Left
72934,26,Female,8,Education,3867.0,,,Average,2,No,91,Associate Degree,Married,0.0,Entry,Medium,61.0,No,No,Yes,Poor,Low,Left
51454,31,Male,19,Education,4409.0,Poor,Low,Average,0,No,91,Bachelor’s Degree,Divorced,1.0,Mid,Small,75.0,No,Yes,No,Poor,Low,Left
21896,47,Female,38,Technology,9039.0,Fair,Very High,High,1,No,78,Associate Degree,Married,0.0,Entry,Small,68.0,No,No,No,Good,Low,Left
9701,53,Female,13,Technology,8759.0,Excellent,High,Average,1,No,3,Master’s Degree,Single,3.0,Entry,Small,87.0,No,No,No,Fair,Low,Left
40611,33,Male,14,Healthcare,7580.0,Fair,Low,High,0,No,56,Associate Degree,Single,2.0,Senior,Medium,19.0,No,No,No,Good,Medium,Stayed
5455,36,Male,17,Technology,9528.0,Good,High,Average,2,Yes,82,Master’s Degree,Divorced,4.0,Mid,Large,29.0,Yes,No,No,Good,Low,Stayed
10197,18,Female,2,Education,6293.0,Excellent,High,Average,2,No,16,Bachelor’s Degree,Married,0.0,Entry,Small,24.0,No,No,No,Good,Low,Left
56018,19,Male,9,Finance,8251.0,Good,Medium,Average,3,No,91,Associate Degree,Single,4.0,Entry,Medium,27.0,No,No,No,Poor,Low,Stayed
15121,42,Female,31,Education,4162.0,Good,Very High,Average,1,Yes,36,Bachelor’s Degree,Divorced,0.0,Entry,Medium,66.0,Yes,No,No,Fair,Low,Stayed
61103,43,Female,18,Media,5818.0,Fair,Medium,Average,2,No,31,High School,Married,0.0,Senior,Medium,67.0,Yes,No,No,Fair,Medium,Stayed
13641,41,Male,20,Technology,9587.0,Poor,High,High,2,Yes,95,High School,Married,1.0,Mid,Medium,27.0,Yes,No,No,Fair,High,Stayed
7016,53,Male,29,Finance,6913.0,Excellent,Medium,Average,0,Yes,88,PhD,Single,1.0,Senior,Medium,97.0,No,No,Yes,Good,Low,Stayed
33943,27,Male,5,Technology,9068.0,Excellent,Medium,Average,0,No,4,High School,Divorced,3.0,Entry,Medium,67.0,No,No,Yes,Good,Low,Left
11889,40,Female,7,Media,5734.0,Poor,High,Average,1,No,11,Master’s Degree,Single,0.0,Entry,Medium,52.0,No,No,No,Good,High,Left
6103,52,Female,43,Technology,9820.0,Fair,High,Average,0,No,56,Associate Degree,Divorced,3.0,Entry,Medium,112.0,No,No,No,Good,Low,Left
32661,45,Female,18,Technology,8834.0,Poor,Medium,Average,0,Yes,2,High School,Married,1.0,Mid,Medium,31.0,No,No,No,Poor,Low,Left
56547,22,Female,12,Technology,10376.0,Excellent,Low,Average,2,Yes,19,Associate Degree,Divorced,3.0,Mid,Medium,57.0,No,No,No,Excellent,Low,Left
10468,25,Male,3,Media,7243.0,,,High,0,Yes,84,Associate Degree,Single,1.0,Mid,Medium,66.0,No,No,No,Good,Low,Left
54884,45,Female,16,Media,5535.0,Fair,Medium,Below Average,2,No,51,Master’s Degree,Single,2.0,Mid,Medium,33.0,No,No,Yes,Excellent,Low,Left
2584,30,Female,5,Education,4485.0,Fair,Very High,Below Average,0,No,51,Associate Degree,Married,1.0,Mid,Small,59.0,No,No,No,Fair,Medium,Left
13429,30,Female,1,Finance,10253.0,Good,Medium,Average,0,No,33,High School,Married,3.0,Entry,Medium,51.0,No,No,No,Good,High,Left
41989,39,Male,9,Media,6201.0,Good,High,Below Average,2,Yes,78,Bachelor’s Degree,Single,0.0,Entry,Medium,18.0,No,No,No,Good,Low,Left
30328,41,Female,4,Education,4585.0,Excellent,Very High,Average,0,Yes,85,Associate Degree,Married,1.0,Entry,Small,15.0,No,No,No,Fair,Very High,Left
41177,39,Male,24,Technology,9974.0,,,High,2,No,37,Associate Degree,Married,2.0,Entry,Large,73.0,Yes,No,Yes,Fair,Low,Left
28234,38,Male,6,Healthcare,9899.0,Fair,Very High,Below Average,2,No,49,Associate Degree,Single,1.0,Mid,Small,64.0,No,No,No,Excellent,Medium,Left
43177,57,Female,41,Education,4212.0,,High,Average,0,No,46,High School,Married,1.0,Entry,Medium,64.0,No,No,No,Poor,High,Left
52005,51,Female,33,Technology,8780.0,Fair,Medium,Average,2,No,13,Associate Degree,Divorced,4.0,Mid,Large,92.0,No,No,No,Fair,Low,Left
2379,22,Female,4,Technology,9404.0,Good,Medium,Average,0,Yes,36,Bachelor’s Degree,Married,0.0,Entry,Large,51.0,No,No,No,Good,High,Stayed
50725,35,Male,24,Education,5343.0,Fair,High,Below Average,1,No,79,Bachelor’s Degree,Married,1.0,Entry,Small,97.0,No,No,Yes,Good,Low,Left
20564,41,Male,22,Healthcare,7561.0,Fair,High,Average,0,No,14,Associate Degree,Divorced,2.0,Entry,Medium,75.0,No,No,No,Excellent,Low,Left
4961,34,Female,6,Healthcare,7032.0,Good,High,High,0,No,27,Associate Degree,Married,0.0,Entry,Small,52.0,No,No,Yes,Good,Low,Left
23215,20,Female,8,Healthcare,,,,High,3,Yes,63,Associate Degree,Married,,Senior,,,No,No,No,Poor,High,Stayed
38336,24,Male,1,Education,5283.0,Good,Very High,Average,0,No,21,Associate Degree,Married,0.0,Senior,Small,77.0,No,No,Yes,Good,Low,Stayed
9182,54,Male,6,Education,7361.0,Good,Medium,Average,0,Yes,14,High School,Married,1.0,Entry,Small,73.0,No,No,No,Good,Medium,Stayed
70205,43,Female,22,Education,4485.0,Good,Medium,Average,3,No,67,Associate Degree,Divorced,1.0,Entry,Large,56.0,No,No,No,Poor,Low,Stayed
45644,47,Male,19,Technology,10178.0,,,Average,2,Yes,36,Master’s Degree,Divorced,4.0,Entry,Small,34.0,No,No,No,Good,Low,Stayed
66209,27,Female,19,Media,5890.0,Good,High,Average,1,No,51,Associate Degree,Married,1.0,Mid,Medium,71.0,No,No,No,Good,Medium,Stayed
35680,34,Male,22,Technology,9868.0,Poor,High,Average,0,No,92,Associate Degree,Single,2.0,Senior,Small,85.0,No,No,No,Poor,Medium,Left
15366,35,Male,22,Finance,5510.0,Poor,Medium,Below Average,0,No,84,PhD,Married,0.0,Entry,Small,92.0,No,No,Yes,Excellent,Low,Left
19249,28,Female,1,Finance,10627.0,Fair,High,High,0,No,74,Bachelor’s Degree,Married,0.0,Senior,Large,72.0,Yes,No,No,Good,Low,Stayed
59163,36,Female,2,Technology,10276.0,Fair,Very High,Average,2,No,39,PhD,Married,1.0,Mid,Medium,49.0,No,No,No,Good,High,Stayed
25382,24,Male,15,Education,5021.0,Excellent,Medium,Low,0,Yes,73,Bachelor’s Degree,Married,0.0,Entry,Large,74.0,No,No,No,Good,Medium,Left
18643,53,Female,36,Education,3932.0,Good,High,Average,2,No,4,Bachelor’s Degree,Divorced,3.0,Mid,Small,75.0,No,No,No,Poor,Medium,Left
43885,21,Male,11,Technology,8376.0,,,Average,0,No,98,Bachelor’s Degree,Married,,Entry,Small,,No,No,No,Fair,High,Left
42532,55,Male,24,Technology,11103.0,,,Below Average,4,No,83,High School,Divorced,0.0,Senior,Medium,45.0,No,No,No,Good,Medium,Stayed
190,50,Female,29,Education,4452.0,Good,Medium,Average,1,No,16,Associate Degree,Single,1.0,Mid,Medium,30.0,No,No,No,Excellent,Very High,Stayed
66110,35,Male,3,Media,6091.0,Good,High,Below Average,2,No,52,Associate Degree,Married,1.0,Senior,Small,49.0,No,No,No,Good,Low,Stayed
7478,26,Female,3,Technology,6260.0,Good,High,Average,0,No,88,Master’s Degree,Single,4.0,Entry,Small,58.0,No,No,No,Good,Low,Left
12757,59,Male,5,Media,5279.0,Poor,Low,Average,2,No,58,High School,Single,4.0,Entry,Medium,19.0,No,Yes,No,Good,Very High,Left
46322,31,Male,8,Healthcare,8737.0,Good,High,Average,0,No,82,Master’s Degree,Married,3.0,Mid,Small,52.0,No,No,No,Good,High,Stayed
12834,42,Male,6,Finance,10318.0,Good,Low,Average,2,No,89,Associate Degree,Married,3.0,Entry,Medium,53.0,No,No,No,Good,Low,Left
6191,37,Male,17,Media,5728.0,Excellent,High,Average,1,No,69,High School,Single,0.0,Entry,Medium,33.0,No,No,No,Good,Medium,Stayed
46210,54,Female,46,Finance,,,,Average,2,No,63,Bachelor’s Degree,Married,,Entry,,,No,No,Yes,Fair,High,Left
11905,38,Female,22,Healthcare,6705.0,Good,High,Low,2,No,8,Bachelor’s Degree,Married,3.0,Senior,Small,44.0,No,No,Yes,Poor,Medium,Left
16685,41,Male,2,Technology,9181.0,Fair,Very High,Average,2,No,35,Bachelor’s Degree,Single,2.0,Mid,Small,47.0,No,No,Yes,Fair,High,Left
47194,55,Male,20,Technology,9643.0,Poor,Medium,High,3,No,68,Bachelor’s Degree,Married,1.0,Mid,Medium,88.0,No,No,No,Poor,Medium,Stayed
70642,49,Male,40,Healthcare,9082.0,Poor,High,Average,0,No,59,Associate Degree,Divorced,2.0,Senior,Small,111.0,No,No,No,Excellent,Low,Left
49721,47,Male,26,Education,3210.0,Fair,Medium,Average,1,Yes,61,Master’s Degree,Single,4.0,Senior,Small,75.0,Yes,No,No,Good,Medium,Stayed
19836,34,Female,8,Media,6101.0,Good,Very High,High,1,Yes,87,Bachelor’s Degree,Single,1.0,Entry,Medium,15.0,No,No,No,Good,Low,Left
46161,49,Female,35,Media,6247.0,,Very High,Average,2,No,83,Master’s Degree,Single,2.0,Senior,Small,71.0,Yes,No,No,Poor,Low,Left
4023,49,Female,23,Technology,9426.0,Fair,High,Below Average,0,No,5,Master’s Degree,Married,2.0,Entry,Small,24.0,Yes,No,No,Good,High,Left
73267,51,Male,13,Technology,10321.0,Fair,Medium,Average,2,No,93,Bachelor’s Degree,Single,0.0,Mid,Medium,85.0,No,Yes,No,Good,Medium,Left
49841,58,Male,26,Technology,10623.0,Poor,Very High,Average,0,No,32,Associate Degree,Married,3.0,Entry,Small,65.0,No,No,No,Fair,Very High,Left
10880,55,Male,16,Technology,6644.0,Fair,High,Average,3,Yes,52,Associate Degree,Married,2.0,Mid,Medium,75.0,No,No,No,Poor,Low,Left
37926,24,Female,12,Technology,8354.0,Good,High,High,0,Yes,25,Associate Degree,Married,2.0,Entry,Small,59.0,Yes,No,No,Poor,Low,Stayed
32909,37,Male,26,Technology,9622.0,Fair,Medium,Below Average,2,Yes,13,Master’s Degree,Single,1.0,Entry,Medium,99.0,No,No,Yes,Poor,Medium,Left
4553,33,Male,2,Healthcare,7720.0,Fair,High,Average,1,No,12,Master’s Degree,Divorced,1.0,Senior,Medium,79.0,No,No,Yes,Fair,Low,Stayed
66623,38,Female,29,Technology,10394.0,,,Average,0,Yes,58,PhD,Married,2.0,Entry,Medium,56.0,Yes,No,No,Fair,Low,Stayed
4334,24,Male,11,Media,6545.0,Good,High,Average,2,No,30,Associate Degree,Single,0.0,Mid,Medium,61.0,No,No,No,Fair,Medium,Stayed
40509,30,Male,18,Media,,,,High,2,No,71,Master’s Degree,Single,,Entry,,,No,No,No,Good,High,Left
18615,58,Male,16,Media,6123.0,Good,High,Average,0,No,31,Associate Degree,Married,0.0,Entry,Medium,21.0,No,No,No,Good,Low,Stayed
8996,30,Female,12,Media,5700.0,Good,Low,High,3,No,38,Master’s Degree,Divorced,5.0,Entry,Medium,24.0,No,Yes,No,Fair,Medium,Left
16530,20,Female,6,Finance,8622.0,Fair,High,Average,0,Yes,73,Associate Degree,Single,4.0,Mid,Small,82.0,No,No,No,Good,High,Left
14900,27,Male,18,Media,5478.0,Good,High,Below Average,0,No,60,PhD,Divorced,3.0,Mid,Medium,28.0,Yes,No,No,Good,Medium,Stayed
63268,58,Male,15,Media,7321.0,Fair,Medium,Average,1,Yes,11,High School,Married,3.0,Mid,Medium,20.0,Yes,No,No,Good,High,Stayed
52148,41,Male,20,Healthcare,7665.0,Good,High,Average,1,No,60,Master’s Degree,Single,0.0,Entry,Medium,74.0,No,No,No,Good,Medium,Left
30168,23,Male,9,Healthcare,9055.0,Fair,Low,Average,3,No,53,Bachelor’s Degree,Divorced,0.0,Entry,Medium,37.0,No,No,No,Poor,Low,Left
38118,36,Female,1,Education,3699.0,Fair,High,Below Average,2,No,97,Bachelor’s Degree,Married,2.0,Entry,Medium,75.0,Yes,No,No,Good,Medium,Stayed
49027,47,Female,25,Education,5381.0,,Very High,Average,1,No,98,Bachelor’s Degree,Single,0.0,Entry,Large,48.0,Yes,No,No,Good,Low,Left
10788,24,Male,16,Healthcare,7672.0,Good,High,High,1,Yes,68,PhD,Married,1.0,Entry,Medium,76.0,Yes,No,No,Excellent,Low,Stayed
48355,54,Female,32,Education,5371.0,Fair,Low,Average,1,No,72,High School,Single,1.0,Mid,Medium,82.0,No,No,Yes,Poor,High,Left
15722,21,Male,8,Education,3209.0,,,Average,0,No,1,High School,Single,,Mid,Large,,No,No,No,Excellent,Low,Left
25552,41,Female,26,Technology,7660.0,,High,Average,1,Yes,52,Bachelor’s Degree,Single,0.0,Entry,Small,95.0,No,No,No,Good,Low,Left
57126,26,Male,6,Education,4547.0,Good,High,Average,3,Yes,78,Master’s Degree,Divorced,1.0,Mid,Medium,36.0,No,No,No,Fair,Medium,Stayed
42833,21,Female,11,Healthcare,8150.0,Excellent,Very High,Average,2,No,50,Bachelor’s Degree,Single,0.0,Entry,Small,31.0,No,No,Yes,Fair,Medium,Left
44465,38,Male,15,Media,5757.0,Good,High,Below Average,0,Yes,53,PhD,Married,0.0,Entry,Medium,47.0,No,No,No,Poor,High,Stayed
23229,27,Female,9,Finance,6791.0,Poor,High,Average,2,No,77,Associate Degree,Married,1.0,Entry,Small,36.0,Yes,No,No,Good,Low,Stayed
18512,25,Female,10,Media,5970.0,Fair,High,Average,1,No,71,Associate Degree,Single,1.0,Senior,Small,20.0,No,No,No,Good,Low,Left
6627,52,Male,25,Education,4205.0,Fair,Very High,Below Average,0,Yes,27,Bachelor’s Degree,Single,2.0,Entry,Small,66.0,Yes,No,No,Fair,Medium,Left
9417,42,Male,33,Education,5190.0,,,Average,2,Yes,48,High School,Married,6.0,Entry,Small,94.0,No,No,No,Good,High,Left
52118,58,Male,39,Healthcare,7592.0,Fair,Medium,Average,0,No,16,Bachelor’s Degree,Single,2.0,Mid,Large,84.0,No,No,No,Fair,Low,Left
48428,57,Male,45,Healthcare,8303.0,,,Average,1,No,25,Master’s Degree,Single,,Mid,,,No,No,No,Good,Low,Stayed
50433,38,Male,27,Education,4363.0,Good,High,Average,0,No,78,Master’s Degree,Married,1.0,Entry,Large,71.0,Yes,No,No,Good,High,Stayed
32068,18,Male,6,Finance,8247.0,Good,High,Average,1,Yes,51,Associate Degree,Married,2.0,Senior,Small,84.0,No,Yes,No,Fair,Low,Left
24841,39,Male,9,Finance,8860.0,Good,Medium,Below Average,0,Yes,26,Bachelor’s Degree,Married,1.0,Mid,Medium,61.0,No,No,No,Fair,Medium,Left
3763,57,Female,31,Media,6115.0,Good,Medium,Below Average,0,Yes,17,Bachelor’s Degree,Divorced,3.0,Entry,Medium,104.0,No,No,No,Good,Low,Left
7418,30,Female,16,Technology,,,,High,2,No,53,High School,Single,,Entry,,,Yes,No,No,Excellent,Low,Left
45631,43,Male,16,Healthcare,9155.0,Fair,Very High,High,0,Yes,63,High School,Married,4.0,Entry,Large,19.0,Yes,No,Yes,Good,Very High,Stayed
59770,53,Female,38,Media,7116.0,Fair,Low,Average,1,No,48,PhD,Married,5.0,Mid,Medium,41.0,No,Yes,No,Good,Low,Stayed
42792,35,Male,22,Healthcare,8869.0,Excellent,Medium,Average,1,Yes,78,Master’s Degree,Single,0.0,Mid,Medium,54.0,No,No,No,Good,High,Stayed
66894,54,Male,1,Healthcare,8270.0,,,Average,3,Yes,32,High School,Married,,Entry,,,No,No,No,Poor,Medium,Stayed
30384,56,Male,26,Healthcare,9428.0,Fair,High,Below Average,3,No,70,Bachelor’s Degree,Married,0.0,Entry,Medium,102.0,No,No,Yes,Good,High,Stayed
55998,46,Male,38,Technology,8982.0,Excellent,High,Average,1,No,69,Bachelor’s Degree,Single,1.0,Mid,Medium,93.0,No,Yes,No,Good,Low,Stayed
16562,30,Male,4,Technology,8331.0,Good,Very High,High,0,No,33,Bachelor’s Degree,Single,3.0,Entry,Medium,49.0,No,No,No,Excellent,Medium,Left
25098,40,Female,12,Finance,7943.0,Good,High,High,0,No,80,Bachelor’s Degree,Divorced,3.0,Entry,Large,63.0,Yes,No,No,Fair,Low,Stayed
13331,24,Female,9,Finance,10119.0,Good,High,Below Average,0,Yes,74,Bachelor’s Degree,Single,4.0,Mid,Medium,25.0,No,No,Yes,Good,Very High,Left
40193,43,Male,34,Technology,11040.0,Good,High,Average,0,No,28,PhD,Divorced,2.0,Mid,Medium,36.0,No,No,No,Good,Medium,Stayed
48832,21,Male,4,Technology,10116.0,Good,High,Average,0,No,86,Bachelor’s Degree,Married,2.0,Entry,Medium,83.0,No,No,No,Good,Very High,Left
61703,45,Male,32,Education,4337.0,Poor,High,Average,1,No,28,Associate Degree,Married,3.0,Mid,Medium,66.0,No,No,No,Good,High,Stayed
11161,21,Female,8,Technology,9423.0,,High,Average,0,No,1,Master’s Degree,Single,3.0,Entry,Medium,80.0,No,No,No,Poor,Low,Left
29518,32,Male,11,Media,6946.0,Fair,High,Average,2,Yes,14,Associate Degree,Married,0.0,Mid,Small,19.0,No,No,No,Good,Low,Stayed
18666,57,Female,33,Education,,,,Average,2,No,67,Bachelor’s Degree,Divorced,,Mid,,,No,No,No,Good,High,Stayed
66681,49,Female,40,Finance,7609.0,,,Average,0,Yes,63,Associate Degree,Married,0.0,Mid,Medium,41.0,No,No,No,Good,Low,Left
35867,19,Male,9,Technology,10846.0,Excellent,Low,Below Average,0,No,73,Associate Degree,Single,1.0,Entry,Medium,63.0,No,No,No,Excellent,Very High,Left
57693,26,Male,4,Media,6050.0,Fair,High,Average,0,Yes,65,Bachelor’s Degree,Married,0.0,Senior,Medium,9.0,Yes,No,No,Good,High,Stayed
27567,40,Female,24,Education,4525.0,,Medium,Average,0,Yes,18,Master’s Degree,Single,0.0,Senior,Medium,98.0,No,No,No,Good,High,Left
65761,56,Female,38,Media,6798.0,Fair,Low,Below Average,3,No,60,Master’s Degree,Single,1.0,Senior,Small,94.0,Yes,No,No,Good,Low,Stayed
19021,26,Male,3,Media,6334.0,Fair,Medium,Low,0,No,13,Associate Degree,Married,3.0,Entry,Medium,32.0,No,No,No,Fair,High,Stayed
38156,23,Male,15,Finance,7379.0,Good,Medium,High,1,No,42,Master’s Degree,Married,0.0,Mid,Large,70.0,No,No,No,Excellent,Very High,Stayed
71351,26,Male,13,Media,5502.0,Fair,Medium,High,2,No,22,Bachelor’s Degree,Married,0.0,Senior,Small,76.0,No,No,No,Poor,High,Left
50999,57,Male,7,Healthcare,7435.0,Fair,High,Average,1,No,11,Master’s Degree,Divorced,2.0,Senior,Medium,50.0,Yes,No,Yes,Good,High,Stayed
26252,36,Male,6,Media,6727.0,Excellent,High,Average,1,No,84,Master’s Degree,Single,0.0,Entry,Small,51.0,No,No,No,Good,Low,Stayed
6915,36,Female,11,Technology,7931.0,Fair,Very High,Average,1,No,97,Bachelor’s Degree,Married,2.0,Senior,Medium,17.0,No,Yes,No,Good,Low,Left
65921,59,Female,39,Education,4381.0,,Very High,High,0,No,24,PhD,Single,0.0,Mid,Medium,104.0,Yes,No,No,Fair,High,Stayed
71971,50,Male,1,Technology,10278.0,Good,High,Below Average,1,No,11,Bachelor’s Degree,Married,1.0,Mid,Small,77.0,No,No,Yes,Good,High,Left
12755,42,Female,11,Healthcare,7465.0,Poor,High,Low,1,No,73,Associate Degree,Single,0.0,Entry,Small,40.0,Yes,No,No,Good,Medium,Left
72156,55,Female,30,Healthcare,8344.0,Good,High,Average,3,No,94,Bachelor’s Degree,Single,0.0,Entry,Large,72.0,No,Yes,No,Good,Medium,Left
69889,38,Male,19,Technology,11096.0,Fair,Medium,Low,0,No,61,Bachelor’s Degree,Married,4.0,Mid,Small,39.0,No,Yes,No,Good,Low,Stayed
1186,34,Male,10,Technology,8123.0,,,Average,0,No,72,Associate Degree,Single,,Mid,Medium,,No,No,No,Excellent,Low,Stayed
36397,31,Male,19,Finance,9968.0,Good,High,Average,1,No,47,Bachelor’s Degree,Single,3.0,Mid,Large,25.0,No,No,No,Fair,Very High,Stayed
3204,41,Male,19,Media,4501.0,,Medium,Average,1,No,80,Bachelor’s Degree,Married,2.0,Senior,Medium,62.0,No,Yes,Yes,Good,Medium,Stayed
18804,56,Female,33,Technology,6799.0,Fair,High,Below Average,0,No,73,Associate Degree,Married,0.0,Senior,Medium,38.0,No,No,No,Fair,Low,Left
23980,20,Female,2,Education,3215.0,Poor,Very High,Average,0,Yes,73,Master’s Degree,Single,5.0,Mid,Small,45.0,No,No,No,Good,Low,Left
56902,21,Male,5,Healthcare,9978.0,Fair,Medium,High,1,No,37,High School,Single,0.0,Mid,Large,42.0,No,No,No,Fair,Medium,Left
15812,50,Male,6,Finance,10207.0,Fair,Very High,Average,0,No,28,Bachelor’s Degree,Single,0.0,Mid,Medium,13.0,No,No,No,Fair,Low,Left
66224,30,Female,7,Healthcare,8361.0,Good,Very High,Average,3,Yes,50,Associate Degree,Married,1.0,Entry,Small,11.0,No,No,No,Poor,High,Left
62414,22,Female,3,Healthcare,7472.0,Excellent,Low,Average,0,No,48,High School,Single,3.0,Entry,Small,18.0,Yes,No,No,Good,High,Stayed
44615,36,Male,10,Technology,10680.0,,,Below Average,1,No,63,High School,Married,5.0,Mid,Medium,49.0,No,No,No,Fair,High,Stayed
35908,33,Female,9,Technology,9399.0,,,Average,3,Yes,40,Associate Degree,Married,1.0,Entry,Large,65.0,No,No,No,Good,Low,Stayed
21749,52,Female,4,Technology,10524.0,Excellent,High,Average,0,No,47,Master’s Degree,Single,0.0,Mid,Medium,60.0,No,No,No,Good,Medium,Left
38134,30,Female,6,Healthcare,8375.0,Good,Very High,Low,1,Yes,61,Bachelor’s Degree,Married,1.0,Senior,Medium,73.0,No,No,No,Good,High,Stayed
25664,55,Female,31,Healthcare,7256.0,,,High,1,No,83,Bachelor’s Degree,Divorced,,Entry,Small,,No,No,No,Fair,Low,Stayed
61130,25,Female,17,Technology,7825.0,Excellent,Medium,Average,0,Yes,94,Master’s Degree,Married,4.0,Mid,Medium,69.0,No,No,No,Good,Low,Stayed
18808,19,Female,11,Media,6336.0,Poor,High,High,1,Yes,63,Master’s Degree,Married,1.0,Entry,Small,55.0,Yes,No,Yes,Good,Medium,Left
62283,53,Male,38,Media,6265.0,Fair,High,Average,3,Yes,20,Bachelor’s Degree,Single,0.0,Entry,Medium,72.0,Yes,No,No,Excellent,High,Left
31233,52,Male,22,Media,6349.0,Poor,High,Average,0,No,76,Bachelor’s Degree,Married,1.0,Senior,Medium,27.0,No,No,No,Fair,Medium,Stayed
65221,25,Female,12,Healthcare,8668.0,Good,Low,High,1,No,87,Master’s Degree,Divorced,3.0,Entry,Small,89.0,No,No,No,Good,Medium,Left
59438,47,Male,4,Technology,9291.0,Poor,Very High,Average,0,No,34,Associate Degree,Married,5.0,Mid,Medium,47.0,No,No,No,Fair,High,Stayed
33119,52,Female,42,Healthcare,8661.0,Poor,Medium,Average,0,No,30,Bachelor’s Degree,Married,3.0,Senior,Medium,83.0,No,Yes,Yes,Good,Low,Stayed
72877,44,Female,34,Media,6293.0,Fair,High,High,3,No,63,Associate Degree,Single,2.0,Mid,Medium,94.0,No,No,No,Good,High,Stayed
37797,30,Male,19,Finance,5185.0,Good,High,Below Average,3,Yes,37,PhD,Single,2.0,Entry,Large,69.0,No,No,No,Excellent,High,Left
42822,42,Female,3,Technology,7496.0,Good,Medium,Average,1,No,87,Master’s Degree,Married,0.0,Entry,Medium,52.0,No,No,No,Fair,High,Left
31339,40,Female,6,Finance,13566.0,Poor,Very High,Average,3,No,73,Associate Degree,Single,0.0,Senior,Small,41.0,Yes,No,No,Good,Low,Stayed
46777,48,Male,3,Healthcare,8055.0,Poor,Medium,Average,1,No,41,PhD,Married,0.0,Mid,Medium,43.0,No,No,No,Good,High,Stayed
5389,58,Female,43,Technology,12836.0,Good,High,Average,1,No,57,Associate Degree,Divorced,0.0,Senior,Medium,83.0,Yes,No,No,Fair,Low,Stayed
67550,31,Female,6,Technology,9097.0,Excellent,Very High,Below Average,1,Yes,76,Associate Degree,Married,3.0,Senior,Small,66.0,No,No,No,Good,Medium,Stayed
65445,41,Male,1,Healthcare,8569.0,Excellent,Very High,Average,2,Yes,92,High School,Married,1.0,Entry,Medium,69.0,No,No,No,Good,Medium,Stayed
71217,55,Female,21,Healthcare,6601.0,Excellent,Medium,Below Average,1,No,90,Bachelor’s Degree,Married,6.0,Mid,Large,53.0,No,No,No,Poor,Medium,Stayed
31604,34,Female,18,Healthcare,8262.0,Fair,High,Average,0,No,83,Associate Degree,Divorced,1.0,Entry,Large,63.0,No,No,No,Excellent,High,Left
31148,24,Male,15,Finance,7992.0,Good,Medium,Below Average,2,No,96,Master’s Degree,Married,1.0,Entry,Medium,66.0,No,No,No,Good,High,Left
17822,36,Male,22,Technology,11819.0,Fair,High,Average,0,Yes,29,Bachelor’s Degree,Married,6.0,Mid,Small,29.0,No,No,No,Good,Low,Stayed
9322,45,Female,9,Education,5807.0,Excellent,High,Average,0,No,48,Bachelor’s Degree,Single,6.0,Mid,Small,32.0,No,No,No,Poor,Very High,Stayed
71972,57,Male,16,Media,5832.0,Excellent,Very High,Average,3,No,50,High School,Married,0.0,Entry,Small,47.0,No,No,No,Good,High,Stayed
25334,38,Female,16,Education,5304.0,,,Below Average,0,Yes,25,Bachelor’s Degree,Divorced,,Entry,,,No,No,No,Fair,Medium,Left
2210,27,Female,12,Education,4482.0,Fair,High,Below Average,1,Yes,69,Associate Degree,Single,1.0,Mid,Small,72.0,No,No,Yes,Fair,High,Left
16068,47,Male,33,Technology,8780.0,Good,High,Below Average,0,No,90,Bachelor’s Degree,Married,3.0,Mid,Medium,80.0,No,No,No,Good,Medium,Stayed
52336,26,Female,15,Media,6345.0,Excellent,Medium,Average,2,No,69,Master’s Degree,Married,2.0,Mid,Large,86.0,No,No,No,Excellent,Medium,Stayed
26522,44,Male,31,Technology,9346.0,Good,High,Average,2,Yes,89,High School,Single,1.0,Mid,Large,55.0,No,No,No,Good,Medium,Left
